subj_idx,rt,response
29,0.5305000000000001,1
29,0.0015,1
29,0.3245,0
29,0.1835,1
29,0.3805,1
29,0.47150000000000003,1
29,0.8355,1
29,0.47150000000000003,0
29,0.8095000000000001,1
29,0.4675,1
29,0.1895,1
29,0.2235,1
29,0.2325,1
29,0.3645,1
29,0.014499999999999999,1
29,0.5035000000000001,1
29,0.0635,0
29,0.0925,1
29,0.1715,1
29,0.0075,0
29,0.7365,1
29,0.1855,1
29,0.3305,0
29,0.035500000000000004,0
29,0.7105,1
29,0.2175,1
29,0.2565,1
29,0.1105,1
29,0.2455,1
29,0.0015,0
29,0.0555,1
29,0.4885,0
29,0.7065,1
29,0.0435,1
29,0.3735,1
29,0.5125000000000001,0
29,0.34750000000000003,1
29,0.0475,1
29,0.5045000000000001,1
29,0.0055,1
29,0.4495,1
29,0.1075,1
29,0.0385,1
29,0.6215,1
29,0.4415,1
29,0.6865000000000001,0
29,0.5795,1
29,0.5125000000000001,1
29,0.0505,0
29,0.1275,1
29,0.6555000000000001,1
29,0.0035,1
29,0.0585,1
29,0.0025,1
29,0.035500000000000004,0
29,0.1885,1
29,0.1205,1
29,0.0285,1
29,0.0295,1
29,0.0095,0
29,0.0185,1
29,0.0425,1
29,0.0115,1
29,0.3615,1
29,0.6595000000000001,1
29,0.17450000000000002,0
29,0.0225,0
29,0.4985,0
